timestamp,e_v_x,e_v_y,e_v_a,e_alpha
149.836,[-0.00986824 -0.0841429  -2.22986799],[ 0.33134313  0.25706848 -1.88865661],[3.56781301 3.49353835 1.34781327],[2.90665338]
149.887,[-0.00957245 -0.08384711 -2.22957219],[ 0.32839913  0.25412447 -1.89160062],[3.55756189 3.48328724 1.33756215],[2.8946329]
149.935,[ 3.34405477e-05 -7.42412183e-02 -2.21996631e+00],[ 0.32761132  0.25333666 -1.89238843],[3.54725182 3.47297716 1.32725207],[2.86870066]
149.984,[ 0.00479602 -0.06947864 -2.21520373],[ 0.32641191  0.25213725 -1.89358784],[3.54145315 3.46717849 1.3214534 ],[2.85591205]
150.034,[ 0.01006304 -0.06421162 -2.20993671],[ 0.3256149   0.25134024 -1.89438485],[3.53193869 3.45766403 1.31193894],[2.84406672]
150.083,[ 0.0149341  -0.05934056 -2.20506565],[ 0.32496118  0.25068652 -1.89503857],[3.52417617 3.44990151 1.30417642],[2.82556019]
150.138,[ 0.01573097 -0.05854369 -2.20426878],[ 0.32152722  0.24725256 -1.89847253],[3.51737667 3.44310201 1.29737692],[2.81778383]
150.185,[ 0.02179339 -0.05248127 -2.19820636],[ 0.32079943  0.24652477 -1.89920031],[3.51031049 3.43603583 1.29031075],[2.79952936]
150.236,[ 0.02771214 -0.04656252 -2.19228761],[ 0.32027589  0.24600123 -1.89972386],[3.50054992 3.42627526 1.28055018],[2.78920862]
150.282,[ 0.03219172 -0.04208294 -2.18780803],[ 0.32138744  0.24711279 -1.8986123 ],[3.49158779 3.41731313 1.27158804],[2.76866271]
150.333,[ 0.03459285 -0.0396818  -2.18540689],[ 0.32100567  0.24673101 -1.89899407],[3.48308041 3.40880575 1.26308066],[2.75446707]
150.386,[ 0.03852649 -0.03574817 -2.18147326],[ 0.32055365  0.24627899 -1.8994461 ],[3.47604093 3.40176627 1.25604119],[2.74085368]
150.434,[ 0.03747537 -0.03679929 -2.18252438],[ 0.31901949  0.24474483 -1.90098026],[3.46416429 3.38988964 1.24416455],[2.71476006]
150.483,[ 0.03779542 -0.03647924 -2.18220432],[ 0.31754078  0.24326613 -1.90245896],[3.45585823 3.38158357 1.23585848],[2.69565824]
150.535,[ 0.04096432 -0.03331034 -2.17903543],[ 0.31629786  0.2420232  -1.90370189],[3.44396246 3.3696878  1.22396271],[2.66816266]
150.589,[ 0.04038411 -0.03389055 -2.17961563],[ 0.31493347  0.24065881 -1.90506628],[3.43275683 3.35848217 1.21275708],[2.64526596]
150.635,[ 0.03851109 -0.03576357 -2.18148866],[ 0.31285849  0.23858383 -1.90714125],[3.42293099 3.34865633 1.20293124],[2.62364783]
150.683,[ 0.03224397 -0.04203069 -2.18775578],[ 0.30848154  0.23420688 -1.91151821],[3.41405406 3.3397794  1.19405431],[2.6043898]
150.734,[ 0.02861396 -0.0456607  -2.19138579],[ 0.30587653  0.23160187 -1.91412322],[3.4033031  3.32902844 1.18330335],[2.58173557]
150.785,[ 0.02774162 -0.04653304 -2.19225813],[ 0.30462499  0.23035033 -1.91537476],[3.3928802  3.31860554 1.17288045],[2.56531657]
150.834,[ 0.02313877 -0.05113589 -2.19686097],[ 0.30084615  0.22657149 -1.9191536 ],[3.38478655 3.31051189 1.1647868 ],[2.55044276]
150.886,[ 0.02326412 -0.05101053 -2.19673562],[ 0.29894494  0.22467028 -1.92105481],[3.37378836 3.2995137  1.15378861],[2.5331498]
150.937,[ 0.02287514 -0.05139952 -2.19712461],[ 0.29568402  0.22140936 -1.92431573],[3.3647863  3.29051165 1.14478656],[2.52327365]
150.986,[ 0.02081767 -0.05345699 -2.19918208],[ 0.29233576  0.2180611  -1.92766398],[3.35494437 3.28066971 1.13494462],[2.50666801]
151.037,[ 0.01753717 -0.05673748 -2.20246257],[ 0.28861038  0.21433572 -1.93138937],[3.34293065 3.26865599 1.12293091],[2.49121181]
151.084,[ 0.01590688 -0.05836778 -2.20409287],[ 0.28507861  0.21080395 -1.93492113],[3.32835577 3.25408111 1.10835602],[2.47791321]
151.134,[ 0.01517422 -0.05910044 -2.20482553],[ 0.2819624   0.20768774 -1.93803735],[3.31824905 3.24397439 1.0982493 ],[2.47614018]
151.185,[ 0.01290124 -0.06137342 -2.20709851],[ 0.27768871  0.20341405 -1.94231104],[3.30540464 3.23112998 1.08540489],[2.46598798]
151.235,[ 0.01244421 -0.06183045 -2.20755554],[ 0.27575951  0.20148485 -1.94424024],[3.29765791 3.22338325 1.07765817],[2.46681625]
151.282,[ 0.01578233 -0.05849233 -2.20421742],[ 0.2753366   0.20106194 -1.94466314],[3.28682595 3.21255129 1.0668262 ],[2.44907359]
151.337,[ 0.01578601 -0.05848865 -2.20421374],[ 0.27207866  0.197804   -1.94792108],[3.27698303 3.20270837 1.05698328],[2.438168]
151.39,[ 0.01902078 -0.05525388 -2.20097897],[ 0.27038294  0.19610828 -1.94961681],[3.26699124 3.19271658 1.04699149],[2.4395359]
151.437,[ 0.02332996 -0.0509447  -2.19666979],[ 0.27066118  0.19638652 -1.94933857],[3.26215679 3.18788213 1.04215704],[2.44335573]
151.485,[ 0.02754915 -0.04672551 -2.1924506 ],[ 0.26690157  0.19262691 -1.95309818],[3.25025539 3.17598073 1.03025564],[2.44678333]
151.533,[ 0.03243349 -0.04184117 -2.18756626],[ 0.2686737   0.19439904 -1.95132604],[3.25091381 3.17663915 1.03091406],[2.45300119]
151.583,[ 0.03400957 -0.04026508 -2.18599017],[ 0.26797781  0.19370315 -1.95202193],[3.22700628 3.15273162 1.00700654],[2.45944767]
151.634,[ 0.0377918  -0.03648286 -2.18220795],[ 0.26854306  0.1942684  -1.95145669],[3.22415871 3.14988405 1.00415896],[2.46440093]
151.687,[ 0.03873611 -0.03553855 -2.18126363],[ 0.2649993   0.19072465 -1.95500044],[3.21263042 3.13835576 0.99263067],[2.45169888]
151.737,[ 0.04085372 -0.03342094 -2.17914602],[ 0.26382828  0.18955362 -1.95617147],[3.20236599 3.12809133 0.98236624],[2.43290376]
151.789,[ 0.04464908 -0.02962558 -2.17535067],[ 0.26365069  0.18937603 -1.95634905],[3.19214194 3.11786728 0.97214219],[2.43019025]
151.833,[ 0.04910738 -0.02516728 -2.17089237],[ 0.26416528  0.18989062 -1.95583447],[3.18460621 3.11033156 0.96460647],[2.42099983]
151.883,[ 0.05200805 -0.02226661 -2.1679917 ],[ 0.26315534  0.18888068 -1.95684441],[3.17293034 3.09865568 0.95293059],[2.4172117]
151.935,[ 0.05465711 -0.01961755 -2.16534264],[ 0.26199854  0.18772388 -1.9580012 ],[3.16176891 3.08749425 0.94176916],[2.40548116]
151.984,[ 0.05647303 -0.01780163 -2.16352672],[ 0.26016865  0.18589399 -1.9598311 ],[3.14943426 3.0751596  0.92943451],[2.3874952]
152.032,[ 0.05736195 -0.01691271 -2.16263779],[ 0.25858414  0.18430948 -1.96141561],[3.13770425 3.06342959 0.9177045 ],[2.36504716]
152.086,[ 0.05957088 -0.01470378 -2.16042886],[ 0.25820471  0.18393005 -1.96179504],[3.1275282  3.05325354 0.90752845],[2.34836874]
152.134,[ 0.05729498 -0.01697968 -2.16270477],[ 0.25494283  0.18066817 -1.96505692],[3.11708358 3.04280892 0.89708383],[2.33020351]
152.187,[ 0.0591315  -0.01514316 -2.16086825],[ 0.25393393  0.17965927 -1.96606582],[3.10574097 3.03146631 0.88574122],[2.30717366]
152.234,[ 0.05719785 -0.01707681 -2.1628019 ],[ 0.25072801  0.17645335 -1.96927174],[3.09574243 3.02146777 0.87574268],[2.29568338]
152.282,[ 0.0569862  -0.01728846 -2.16301355],[ 0.24776801  0.17349336 -1.97223173],[3.08514531 3.01087066 0.86514557],[2.27279044]
152.335,[ 0.05649307 -0.01778158 -2.16350667],[ 0.24578932  0.17151467 -1.97421042],[3.07444567 3.00017101 0.85444592],[2.25172823]
152.382,[ 0.05534769 -0.01892697 -2.16465205],[ 0.24421047  0.16993581 -1.97578928],[3.06458632 2.99031166 0.84458657],[2.23167132]
152.437,[ 0.05664046 -0.0176342  -2.16335929],[ 0.24176959  0.16749493 -1.97823016],[3.05496092 2.98068626 0.83496117],[2.21202704]
152.488,[ 0.05541268 -0.01886198 -2.16458707],[ 0.23905609  0.16478144 -1.98094365],[3.04389192 2.96961727 0.82389218],[2.19672886]
152.537,[ 0.05365181 -0.02062285 -2.16634794],[ 0.23646478  0.16219012 -1.98353496],[3.03736677 2.96309211 0.81736702],[2.18000902]
152.584,[ 0.05250198 -0.02177268 -2.16749777],[ 0.23637741  0.16210275 -1.98362234],[3.02874572 2.95447106 0.80874597],[2.16335422]
152.636,[ 0.05196153 -0.02231313 -2.16803822],[ 0.23476733  0.16049267 -1.98523242],[3.02059282 2.94631816 0.80059307],[2.15439299]
152.685,[ 0.05231754 -0.02195712 -2.16768221],[ 0.23336036  0.1590857  -1.98663939],[3.01349013 2.93921548 0.79349039],[2.1500002]
152.733,[ 0.05396611 -0.02030855 -2.16603364],[ 0.23290768  0.15863302 -1.98709207],[3.00735486 2.9330802  0.78735511],[2.14715316]
152.782,[ 0.05485247 -0.01942219 -2.16514727],[ 0.23130925  0.15703459 -1.9886905 ],[3.00052608 2.92625142 0.78052633],[2.14566766]
152.833,[ 0.05648615 -0.0177885  -2.16351359],[ 0.2302946   0.15601994 -1.98970515],[2.99347646 2.9192018  0.77347671],[2.14832803]
152.886,[ 0.05735589 -0.01691876 -2.16264385],[ 0.22836559  0.15409093 -1.99163415],[2.98705169 2.91277703 0.76705194],[2.15606271]
152.933,[ 0.0622616  -0.01201306 -2.15773815],[ 0.22755028  0.15327563 -1.99244946],[2.98215443 2.90787977 0.76215468],[2.15960279]
152.984,[ 0.06442803 -0.00984663 -2.15557172],[ 0.22628153  0.15200687 -1.99371822],[2.97548375 2.90120909 0.755484  ],[2.16645168]
153.035,[ 0.06685976 -0.0074149  -2.15313999],[ 0.22692669  0.15265203 -1.99307306],[2.96836519 2.89409053 0.74836544],[2.17533615]
153.082,[ 0.07174735 -0.00252731 -2.1482524 ],[ 0.22548915  0.15121449 -1.9945106 ],[2.96131211 2.88703745 0.74131237],[2.18635955]
153.132,[ 7.47879084e-02  5.13249632e-04 -2.14521184e+00],[ 0.2238708   0.14959614 -1.99612895],[2.9556722  2.88139754 0.73567245],[2.19644713]
153.184,[ 0.07805742  0.00378277 -2.14194232],[ 0.2215014   0.14722674 -1.99849835],[2.94926076 2.8749861  0.72926102],[2.20326327]
153.233,[ 0.08026702  0.00599236 -2.13973272],[ 0.21910765  0.14483299 -2.0008921 ],[2.94632053 2.87204587 0.72632078],[2.21713939]
153.287,[ 0.08333157  0.00905691 -2.13666817],[ 0.21807537  0.14380072 -2.00192437],[2.93846493 2.86419027 0.71846518],[2.21872968]
153.336,[ 0.08589125  0.01161659 -2.1341085 ],[ 0.2158419   0.14156724 -2.00415784],[2.93480646 2.8605318  0.71480671],[2.22336642]
153.388,[ 0.08785039  0.01357574 -2.13214935],[ 0.21376949  0.13949483 -2.00623026],[2.93048259 2.85620793 0.71048284],[2.22318593]
153.434,[ 0.09110112  0.01682646 -2.12889863],[ 0.21167249  0.13739783 -2.00832726],[2.92626744 2.85199278 0.70626769],[2.22403275]
153.484,[ 0.09371713  0.01944247 -2.12628262],[ 0.21028757  0.13601292 -2.00971217],[2.92269641 2.84842175 0.70269666],[2.22506634]
153.534,[ 0.0957961   0.02152144 -2.12420365],[ 0.20936597  0.13509131 -2.01063378],[2.91789899 2.84362433 0.69789924],[2.22003951]
153.583,[ 0.09834874  0.02407408 -2.12165101],[ 0.20833115  0.13405649 -2.0116686 ],[2.91521741 2.84094275 0.69521766],[2.21265898]
153.635,[ 0.10011713  0.02584247 -2.11988262],[ 0.20847567  0.13420101 -2.01152407],[2.91199622 2.83772156 0.69199647],[2.20393464]
153.686,[ 0.10322286  0.0289482  -2.11677689],[ 0.20735862  0.13308396 -2.01264113],[2.90708855 2.83281389 0.6870888 ],[2.1883485]
153.734,[ 0.10208238  0.02780772 -2.11791737],[ 0.2081034   0.13382874 -2.01189635],[2.90376282 2.82948816 0.68376307],[2.17290984]
153.786,[ 0.10429064  0.03001598 -2.1157091 ],[ 0.20743133  0.13315667 -2.01256842],[2.89931481 2.82504015 0.67931506],[2.15416967]
153.836,[ 0.10437469  0.03010003 -2.11562506],[ 0.20824197  0.13396731 -2.01175777],[2.89567108 2.82139642 0.67567133],[2.13418964]
153.886,[ 0.10461298  0.03033832 -2.11538677],[ 0.20919395  0.13491929 -2.0108058 ],[2.89155653 2.81728187 0.67155678],[2.11227347]
153.933,[ 0.1020445   0.02776985 -2.11795524],[ 0.21060765  0.13633299 -2.0093921 ],[2.88726219 2.81298753 0.66726245],[2.09058959]
153.982,[ 0.10131306  0.0270384  -2.11868669],[ 0.21111717  0.13684251 -2.00888258],[2.88345199 2.80917733 0.66345224],[2.07238871]
154.036,[ 0.1024946   0.02821994 -2.11750515],[ 0.21161401  0.13733935 -2.00838573],[2.87839095 2.80411629 0.6583912 ],[2.05285695]
