timestamp,e_v_x,e_v_y,e_v_a,e_alpha
391.543,[ 0.04514272 -0.02913194 -3.17485703],[ 0.35629942  0.28202476 -2.86370033],[4.19133206 4.1170574  0.97133231],[1.0403381]
391.593,[ 0.05074884 -0.02352582 -3.16925091],[ 0.35768556  0.2834109  -2.86231419],[4.18285907 4.10858441 0.96285932],[1.03415175]
391.644,[ 0.05378025 -0.0204944  -3.16621949],[ 0.35882662  0.28455196 -2.86117312],[4.1731747  4.09890004 0.95317495],[1.02338384]
391.694,[ 0.05527655 -0.01899811 -3.1647232 ],[ 0.3581427   0.28386804 -2.86185705],[4.16535073 4.09107607 0.94535098],[1.0130771]
391.742,[ 0.05665173 -0.01762293 -3.16334802],[ 0.35626512  0.28199046 -2.86373462],[4.15898045 4.08470579 0.9389807 ],[1.00808171]
391.794,[ 0.05901209 -0.01526257 -3.16098765],[ 0.3555338   0.28125914 -2.86446594],[4.1536214  4.07934674 0.93362165],[1.00355091]
391.84,[ 0.05960734 -0.01466732 -3.16039241],[ 0.35458443  0.28030978 -2.86541531],[4.14485911 4.07058445 0.92485936],[0.99603428]
391.891,[ 0.06081644 -0.01345822 -3.15918331],[ 0.35372422  0.27944956 -2.86627553],[4.14136905 4.06709439 0.9213693 ],[0.98923165]
391.945,[ 0.06394071 -0.01033395 -3.15605904],[ 0.35325392  0.27897926 -2.86674583],[4.13807997 4.06380531 0.91808022],[0.98697694]
391.996,[ 0.06392528 -0.01034938 -3.15607447],[ 0.35086807  0.27659341 -2.86913167],[4.12690541 4.05263075 0.90690566],[0.98327047]
392.048,[ 0.06276472 -0.01150994 -3.15723503],[ 0.34900153  0.27472687 -2.87099822],[4.13143645 4.05716179 0.9114367 ],[0.97019865]
392.092,[ 0.05899933 -0.01527533 -3.16100042],[ 0.34615622  0.27188156 -2.87384353],[4.12724814 4.05297348 0.90724839],[0.95906055]
392.144,[ 0.05924921 -0.01502545 -3.16075053],[ 0.34322662  0.26895196 -2.87677313],[4.12370812 4.04943346 0.90370837],[0.95419533]
392.194,[ 0.05905314 -0.01522152 -3.1609466 ],[ 0.34005505  0.2657804  -2.87994469],[4.12105076 4.04677611 0.90105102],[0.94795785]
392.242,[ 0.05646664 -0.01780802 -3.16353311],[ 0.3383826   0.26410795 -2.88161714],[4.12171605 4.04744139 0.9017163 ],[0.93227153]
392.303,[ 0.05775398 -0.01652068 -3.16224577],[ 0.33441932  0.26014466 -2.88558043],[4.1201608  4.04588614 0.90016105],[0.9214598]
392.344,[ 0.05563269 -0.01864197 -3.16436706],[ 0.33431403  0.26003937 -2.88568572],[4.11459836 4.04032371 0.89459862],[0.90728531]
392.396,[ 0.05384311 -0.02043155 -3.16615664],[ 0.33438281  0.26010815 -2.88561694],[4.11189112 4.03761646 0.89189137],[0.89560786]
392.444,[ 0.05047518 -0.02379948 -3.16952457],[ 0.33416717  0.25989252 -2.88583257],[4.10990066 4.03562601 0.88990092],[0.88852532]
392.495,[ 0.04848065 -0.02579401 -3.1715191 ],[ 0.33319319  0.25891853 -2.88680656],[4.10492822 4.03065356 0.88492847],[0.88466803]
