timestamp,e_v_x,e_v_y,e_v_a,e_alpha
32.299,[ 0.03873018 -0.03554448 -2.18126957],[ 0.31898918  0.24471453 -1.90101056],[3.54559631 3.47132166 1.32559657],[2.70966453]
32.346,[ 0.03966633 -0.03460833 -2.18033342],[ 0.31761626  0.24334161 -1.90238348],[3.53385186 3.4595772  1.31385211],[2.69582859]
32.396,[ 0.04077174 -0.03350292 -2.17922801],[ 0.31655088  0.24227622 -1.90344887],[3.52559642 3.45132176 1.30559667],[2.67528625]
32.448,[ 0.04083244 -0.03344222 -2.17916731],[ 0.31465321  0.24037855 -1.90534654],[3.51564473 3.44137007 1.29564498],[2.65433259]
32.497,[ 0.04011004 -0.03416462 -2.1798897 ],[ 0.31235845  0.2380838  -1.90764129],[3.50527933 3.43100468 1.28527959],[2.63326751]
32.547,[ 0.03823838 -0.03603628 -2.18176136],[ 0.3095048   0.23523014 -1.91049495],[3.49383978 3.41956512 1.27384003],[2.61026758]
32.6,[ 0.03967454 -0.03460012 -2.18032521],[ 0.3067997   0.23252504 -1.91320004],[3.48480347 3.41052881 1.26480372],[2.57874736]
32.649,[ 0.03596664 -0.03830802 -2.18403311],[ 0.30490566  0.230631   -1.91509409],[3.47528612 3.40101146 1.25528637],[2.55651324]
32.697,[ 0.02920477 -0.04506989 -2.19079498],[ 0.3024688   0.22819414 -1.91753095],[3.4659742  3.39169954 1.24597446],[2.52889268]
32.748,[ 0.02883776 -0.0454369  -2.19116199],[ 0.30347713  0.22920247 -1.91652262],[3.45376561 3.37949095 1.23376586],[2.51991038]
32.796,[ 0.02411516 -0.0501595  -2.19588459],[ 0.29968688  0.22541222 -1.92031287],[3.44429792 3.37002326 1.22429817],[2.50182511]
32.847,[ 0.02310122 -0.05117344 -2.19689853],[ 0.29538885  0.22111419 -1.9246109 ],[3.43365812 3.35938346 1.21365837],[2.48698806]
32.903,[ 0.02254714 -0.05172752 -2.19745261],[ 0.29345987  0.21918521 -1.92653988],[3.42415405 3.34987939 1.20415431],[2.46766676]
32.946,[ 0.01807932 -0.05619534 -2.20192043],[ 0.28896846  0.2146938  -1.93103129],[3.40984912 3.33557446 1.18984937],[2.4552462]
33.002,[ 0.01694138 -0.05733327 -2.20305836],[ 0.28582256  0.21154791 -1.93417718],[3.40038456 3.3261099  1.18038481],[2.4549834]
