timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1183.381,[ 1.29533611  1.22106145 -1.92466364],[ 0.09289073  0.01861607 -3.12710902],[7.65197629 7.57770163 4.43197654],[2.79960942]
1183.454,[ 1.26705993  1.19278527 -1.95293982],[ 0.09143599  0.01716133 -3.12856375],[7.76861505 7.69434039 4.5486153 ],[2.82489404]
1183.53,[ 1.22418944  1.14991478 -1.99581031],[ 0.09477968  0.02050502 -3.12522007],[7.80764399 7.73336933 4.58764424],[2.86330919]
1183.608,[ 1.19415059  1.11987593 -2.02584916],[ 0.10567277  0.03139811 -3.11432697],[7.8624802  7.78820554 4.64248045],[2.89916198]
1183.684,[ 1.16200197  1.08772731 -2.05799778],[ 0.12043641  0.04616175 -3.09956334],[7.96044105 7.88616639 4.74044131],[2.94011603]
1183.762,[ 1.14533181  1.07105715 -2.07466794],[ 0.13636089  0.06208624 -3.08363885],[8.03261164 7.95833698 4.81261189],[2.97022476]
1183.833,[ 1.14008899  1.06581433 -2.07991076],[ 0.15650879  0.08223414 -3.06349095],[8.06713566 7.992861   4.84713591],[2.99162307]
1183.902,[ 1.1456055   1.07133084 -2.07439425],[ 0.17137725  0.0971026  -3.04862249],[8.26340872 8.18913406 5.04340897],[2.99795256]
1183.981,[ 1.17206238  1.09778772 -2.04793736],[ 0.19359494  0.11932028 -3.02640481],[8.29734898 8.22307432 5.07734924],[2.99386449]
1184.052,[ 1.19636012  1.12208546 -2.02363963],[ 0.20947424  0.13519958 -3.01052551],[8.3336006  8.25932594 5.11360086],[2.98637015]
1184.131,[ 1.22608522  1.15181056 -1.99391453],[ 0.22375409  0.14947944 -2.99624565],[8.37762789 8.30335323 5.15762814],[2.97200253]
1184.21,[ 1.24977551  1.17550086 -1.97022423],[ 0.23509646  0.1608218  -2.98490329],[8.42456036 8.3502857  5.20456061],[2.96014886]
1184.286,[ 1.27246033  1.19818568 -1.94753941],[ 0.24182986  0.1675552  -2.97816989],[8.46706591 8.39279125 5.24706616],[2.94643628]
1184.376,[ 1.28063752  1.20636286 -1.93936222],[ 0.24383879  0.16956413 -2.97616096],[8.5942218  8.51994714 5.37422205],[2.94214415]
1184.464,[ 1.27768485  1.20341019 -1.9423149 ],[ 0.23183125  0.15755659 -2.9881685 ],[8.64954613 8.57527147 5.42954638],[2.93522367]
1184.542,[ 1.26323126  1.1889566  -1.95676849],[ 0.21902569  0.14475103 -3.00097406],[8.66438862 8.59011396 5.44438887],[2.93665689]
