timestamp,e_v_x,e_v_y,e_v_a,e_alpha
108.288,[ 0.17781664  0.10354198 -3.0421831 ],[ 0.16584368  0.09156902 -3.05415607],[3.76473205 3.69045739 0.5447323 ],[2.99811457]
108.355,[ 0.20862155  0.13434689 -3.0113782 ],[ 0.16444527  0.09017061 -3.05555448],[3.75232561 3.67805095 0.53232586],[2.95574855]
108.419,[ 0.22241515  0.1481405  -2.99758459],[ 0.1665438   0.09226914 -3.05345595],[3.74675957 3.67248491 0.52675983],[2.93290944]
108.49,[ 0.23376865  0.15949399 -2.9862311 ],[ 0.1741612   0.09988654 -3.04583854],[3.73985997 3.66558532 0.51986023],[2.9173596]
108.567,[ 0.2073976   0.13312295 -3.01260214],[ 0.20924462  0.13496996 -3.01075513],[3.72965784 3.65538318 0.50965809],[2.93462645]
108.636,[ 0.18900384  0.11472918 -3.03099591],[ 0.22073371  0.14645905 -2.99926604],[3.72708725 3.65281259 0.5070875 ],[2.95365215]
108.71,[ 0.16759125  0.0933166  -3.05240849],[ 0.22742042  0.15314576 -2.99257933],[3.72870359 3.65442893 0.50870384],[2.97013138]
108.779,[ 0.1414021   0.06712744 -3.07859764],[ 0.22530032  0.15102566 -2.99469942],[3.72920815 3.65493349 0.5092084 ],[2.98888664]
108.847,[ 0.11783811  0.04356345 -3.10216164],[ 0.2192652   0.14499054 -3.00073455],[3.72786203 3.65358737 0.50786228],[2.99638515]
108.908,[ 0.10640612  0.03213146 -3.11359362],[ 0.21794074  0.14366608 -3.00205901],[3.72463728 3.65036262 0.50463753],[2.98984557]
108.971,[ 0.10447664  0.03020198 -3.11552311],[ 0.20761138  0.13333672 -3.01238837],[3.72371058 3.64943593 0.50371084],[2.96718269]
109.035,[ 0.10860121  0.03432655 -3.11139854],[ 0.20684455  0.13256989 -3.0131552 ],[3.72043636 3.6461617  0.50043662],[2.94297713]
109.105,[ 0.11642739  0.04215274 -3.10357235],[ 0.21696243  0.14268777 -3.00303732],[3.7144402  3.64016554 0.49444045],[2.9208806]
109.174,[ 0.13982263  0.06554797 -3.08017712],[ 0.23373202  0.15945737 -2.98626772],[3.70787176 3.6335971  0.48787202],[2.90009642]
109.245,[ 0.15931108  0.08503642 -3.06068867],[ 0.25026437  0.17598971 -2.96973538],[3.70071336 3.62643871 0.48071362],[2.88299092]
109.308,[ 0.18094735  0.10667269 -3.0390524 ],[ 0.26105471  0.18678005 -2.95894504],[3.68886097 3.61458632 0.46886123],[2.85691568]
109.376,[ 0.19674175  0.12246709 -3.023258  ],[ 0.26900333  0.19472867 -2.95099642],[3.68430074 3.61002608 0.46430099],[2.83708484]
109.45,[ 0.20803793  0.13376327 -3.01196182],[ 0.27239727  0.19812261 -2.94760248],[3.6775391  3.60326444 0.45753935],[2.81184652]
109.516,[ 0.22546045  0.15118579 -2.9945393 ],[ 0.25487709  0.18060243 -2.96512265],[3.66329875 3.58902409 0.443299  ],[2.74991791]
109.58,[ 0.22450007  0.15022541 -2.99549967],[ 0.23534802  0.16107336 -2.98465173],[3.66072797 3.58645332 0.44072823],[2.71442676]
109.644,[ 0.22391582  0.14964116 -2.99608393],[ 0.20976369  0.13548903 -3.01023605],[3.6597056  3.58543095 0.43970586],[2.66712171]
109.713,[ 0.231406    0.15713135 -2.98859374],[ 0.20051402  0.12623936 -3.01948573],[3.65602908 3.58175442 0.43602933],[2.63534353]
109.775,[ 0.23219723  0.15792257 -2.98780252],[ 0.19968363  0.12540897 -3.02031612],[3.65473234 3.58045768 0.43473259],[2.6236618]
