timestamp,e_v_x,e_v_y,e_v_a,e_alpha
362.152,[ 0.05928424 -0.01499042 -4.16071551],[ 0.21081985  0.13654519 -4.0091799 ],[5.72965047 5.65537581 1.50965072],[1.27275665]
362.239,[ 7.57303027e-02  1.45564387e-03 -4.14426944e+00],[ 0.19949945  0.12522479 -4.0205003 ],[5.7165932  5.64231854 1.49659346],[1.31250408]
362.32,[ 0.08539416  0.0111195  -4.13460559],[ 0.18838513  0.11411047 -4.03161462],[5.7046749  5.63040024 1.48467515],[1.32733666]
362.395,[ 0.08782349  0.01354883 -4.13217626],[ 0.18054959  0.10627493 -4.03945015],[5.69052765 5.61625299 1.47052791],[1.33103984]
362.47,[ 0.08333406  0.00905941 -4.13666568],[ 0.17285311  0.09857845 -4.04714664],[5.67871444 5.60443978 1.45871469],[1.32140219]
362.55,[ 0.0928518   0.01857714 -4.12714795],[ 0.1527752   0.07850054 -4.06722454],[5.65056821 5.57629355 1.43056846],[1.33649786]
362.626,[ 0.10470149  0.03042683 -4.11529826],[ 0.12857957  0.05430492 -4.09142017],[5.64512389 5.57084924 1.42512415],[1.36936076]
362.704,[ 0.11743231  0.04315765 -4.10256744],[ 0.10621151  0.03193685 -4.11378823],[5.62718027 5.55290561 1.40718052],[1.39898614]
362.786,[ 0.14825178  0.07397712 -4.07174797],[ 7.24793744e-02 -1.79528445e-03 -4.14752037e+00],[5.60491535 5.53064069 1.3849156 ],[1.46710852]
362.869,[ 0.16235505  0.08808039 -4.0576447 ],[ 0.05819063 -0.01608402 -4.16180911],[5.59391783 5.51964317 1.37391808],[1.49453643]
362.944,[ 0.17339421  0.09911955 -4.04660554],[ 0.05790356 -0.0163711  -4.16209619],[5.58139895 5.50712429 1.3613992 ],[1.49782374]
363.016,[ 0.10942128  0.03514662 -4.11057847],[ 0.12449208  0.05021742 -4.09550767],[5.53448751 5.46021285 1.31448776],[1.25246705]
363.093,[ 0.09995976  0.0256851  -4.12003999],[ 0.14266385  0.0683892  -4.07733589],[5.53058742 5.45631276 1.31058767],[1.18410825]
363.165,[ 0.09319399  0.01891934 -4.12680575],[ 0.15551683  0.08124217 -4.06448292],[5.52220345 5.44792879 1.3022037 ],[1.1348313]
363.248,[ 0.06809624 -0.00617842 -4.15190351],[ 0.17398014  0.09970548 -4.04601961],[5.50421789 5.42994323 1.28421814],[1.03379645]
363.326,[ 0.05455296 -0.0197217  -4.16544679],[ 0.17970619  0.10543153 -4.04029356],[5.49867307 5.42439841 1.27867332],[0.98611941]
363.414,[ 0.03732926 -0.0369454  -4.18267049],[ 0.18629615  0.11202149 -4.0337036 ],[5.48827343 5.41399878 1.26827369],[0.9460562]
363.498,[ 0.01092303 -0.06335163 -4.20907671],[ 0.21335019  0.13907553 -4.00664956],[5.44393484 5.36966018 1.22393509],[0.8311783]
363.57,[ 0.01482404 -0.05945062 -4.20517571],[ 0.22154785  0.14727319 -3.9984519 ],[5.42879952 5.35452486 1.20879977],[0.82909723]
363.64,[ 0.02995293 -0.04432173 -4.19004681],[ 0.23052979  0.15625513 -3.98946995],[5.42398188 5.34970722 1.20398214],[0.85017842]
363.731,[ 0.04381071 -0.03046395 -4.17618904],[ 0.24038363  0.16610897 -3.97961612],[5.40443565 5.33016099 1.1844359 ],[0.86887967]
363.809,[ 0.05546842 -0.01880624 -4.16453133],[ 0.24284763  0.16857297 -3.97715212],[5.39295136 5.31867671 1.17295162],[0.88444353]
363.878,[ 0.05511677 -0.01915789 -4.16488298],[ 0.23908365  0.16480899 -3.9809161 ],[5.38520799 5.31093333 1.16520824],[0.8786646]
363.94,[ 0.05229666 -0.021978   -4.16770309],[ 0.21424245  0.13996779 -4.0057573 ],[5.34471001 5.27043535 1.12471026],[0.88781951]
363.999,[ 0.052275   -0.02199966 -4.16772475],[ 0.1995541   0.12527944 -4.02044564],[5.34084918 5.26657452 1.12084943],[0.90650522]
364.068,[ 0.05332675 -0.02094791 -4.166673  ],[ 0.18336495  0.10909029 -4.0366348 ],[5.32271922 5.24844456 1.10271947],[0.93228111]
364.136,[ 0.06932662 -0.00494804 -4.15067313],[ 0.15539444  0.08111978 -4.0646053 ],[5.30967663 5.23540197 1.08967688],[0.98843651]
364.211,[ 7.46600893e-02  3.85430477e-04 -4.14533966e+00],[ 0.13483485  0.06056019 -4.08516489],[5.29621419 5.22193953 1.07621444],[1.02331699]
364.282,[ 0.0822609   0.00798624 -4.13773885],[ 0.11916979  0.04489513 -4.10082995],[5.28914874 5.21487408 1.06914899],[1.03481744]
364.348,[ 0.09545924  0.02118458 -4.12454051],[ 0.11113101  0.03685635 -4.10886873],[5.27212919 5.19785453 1.05212944],[1.02919999]
364.431,[ 0.11086276  0.0365881  -4.10913698],[ 0.10612581  0.03185115 -4.11387394],[5.26032351 5.18604886 1.04032377],[1.02978561]
364.501,[ 0.11922929  0.04495463 -4.10077046],[ 0.1081392   0.03386454 -4.11186055],[5.24665345 5.17237879 1.0266537 ],[1.01349459]
364.576,[ 0.11027628  0.03600163 -4.10972346],[ 0.09824945  0.02397479 -4.1217503 ],[5.19146495 5.11719029 0.9714652 ],[0.95172352]
