timestamp,e_v_x,e_v_y,e_v_a,e_alpha
228.794,[ 0.27685187  0.20257721 -2.94314788],[ 0.33304719  0.25877253 -2.88695256],[4.15826095 4.08398629 0.9382612 ],[3.25433656]
228.844,[ 0.27164151  0.19736685 -2.94835824],[ 0.34154742  0.26727276 -2.87845233],[4.18980886 4.1155342  0.96980911],[3.25625488]
228.892,[ 0.26808487  0.19381021 -2.95191488],[ 0.34717749  0.27290283 -2.87282226],[4.1654111  4.09113644 0.94541135],[3.25649454]
228.941,[ 0.26317114  0.18889648 -2.9568286 ],[ 0.35045707  0.27618241 -2.86954268],[4.14444745 4.07017279 0.9244477 ],[3.24564836]
228.99,[ 0.26050639  0.18623173 -2.95949336],[ 0.35346713  0.27919247 -2.86653262],[4.15205363 4.07777897 0.93205388],[3.23180534]
229.035,[ 0.25356594  0.17929128 -2.96643381],[ 0.35521487  0.28094021 -2.86478488],[4.13988332 4.06560867 0.91988358],[3.24668703]
229.084,[ 0.24861529  0.17434063 -2.97138446],[ 0.35670243  0.28242777 -2.86329732],[4.14033256 4.0660579  0.92033281],[3.2540224]
229.138,[ 0.24342673  0.16915207 -2.97657302],[ 0.35791342  0.28363876 -2.86208633],[4.13255692 4.05828226 0.91255717],[3.2714087]
229.183,[ 0.23849966  0.164225   -2.98150009],[ 0.35991802  0.28564336 -2.86008173],[4.11937011 4.04509545 0.89937036],[3.29960008]
229.232,[ 0.23443592  0.16016126 -2.98556383],[ 0.35966191  0.28538726 -2.86033783],[4.11423592 4.03996126 0.89423617],[3.32047731]
229.282,[ 0.23127229  0.15699764 -2.98872745],[ 0.35787244  0.28359778 -2.86212731],[4.10948411 4.03520945 0.88948436],[3.34196746]
229.334,[ 0.22854735  0.15427269 -2.9914524 ],[ 0.35510425  0.28082959 -2.8648955 ],[4.09926328 4.02498862 0.87926353],[3.36064177]
229.384,[ 0.22676376  0.15248911 -2.99323598],[ 0.35068762  0.27641296 -2.86931213],[4.09300224 4.01872758 0.87300249],[3.3791936]
229.434,[ 0.22636289  0.15208823 -2.99363686],[ 0.34781758  0.27354293 -2.87218216],[4.08965274 4.01537808 0.869653  ],[3.38745657]
229.484,[ 0.22399849  0.14972383 -2.99600125],[ 0.34352973  0.26925507 -2.87647002],[4.08199147 4.00771681 0.86199172],[3.39087632]
229.538,[ 0.2218473   0.14757264 -2.99815244],[ 0.33867155  0.26439689 -2.8813282 ],[4.07872708 4.00445242 0.85872734],[3.39281024]
229.586,[ 0.22023622  0.14596156 -2.99976353],[ 0.33347738  0.25920272 -2.88652237],[4.07034034 3.99606568 0.85034059],[3.39183622]
229.634,[ 0.21858664  0.14431198 -3.0014131 ],[ 0.33000088  0.25572622 -2.88999886],[4.06494015 3.99066549 0.8449404 ],[3.38658159]
229.682,[ 0.21758128  0.14330662 -3.00241847],[ 0.32641323  0.25213857 -2.89358652],[4.06243397 3.98815932 0.84243423],[3.37765131]
229.735,[ 0.21637955  0.14210489 -3.0036202 ],[ 0.32356787  0.24929321 -2.89643187],[4.05922722 3.98495257 0.83922748],[3.36919886]
229.784,[ 0.21481624  0.14054158 -3.0051835 ],[ 0.32147989  0.24720524 -2.89851985],[4.0559763  3.98170165 0.83597656],[3.36363774]
229.837,[ 0.21282398  0.13854932 -3.00717577],[ 0.31993868  0.24566402 -2.90006107],[4.04877172 3.97449706 0.82877197],[3.35673221]
229.883,[ 0.21122498  0.13695033 -3.00877476],[ 0.31872468  0.24445002 -2.90127506],[4.04667648 3.97240182 0.82667673],[3.35068714]
229.933,[ 0.20946006  0.1351854  -3.01053968],[ 0.31771487  0.24344021 -2.90228488],[4.04524935 3.97097469 0.82524961],[3.341878]
229.987,[ 0.20710566  0.13283101 -3.01289408],[ 0.31715253  0.24287787 -2.90284722],[4.04054843 3.96627377 0.82054868],[3.33307318]
