timestamp,e_v_x,e_v_y,e_v_a,e_alpha
626.403,[ 0.15526988  0.08099522 -2.06472987],[ 0.20714752  0.13287286 -2.01285223],[ 2.06090965  1.98663499 -0.1590901 ],[0.8036168]
626.457,[ 0.15625876  0.0819841  -2.06374098],[ 0.20681968  0.13254502 -2.01318007],[ 2.06126629  1.98699163 -0.15873345],[0.77994753]
626.504,[ 0.15608521  0.08181055 -2.06391454],[ 0.20600054  0.13172588 -2.0139992 ],[ 2.06152841  1.98725375 -0.15847134],[0.75658683]
626.556,[ 0.15499452  0.08071986 -2.06500523],[ 0.20489855  0.13062389 -2.01510119],[ 2.0623905   1.98811584 -0.15760924],[0.7326942]
626.607,[ 0.15362313  0.07934847 -2.06637662],[ 0.20384208  0.12956742 -2.01615767],[ 2.06280632  1.98853166 -0.15719343],[0.71127503]
626.655,[ 0.15197637  0.07770171 -2.06802338],[ 0.20214686  0.12787221 -2.01785288],[ 2.06350467  1.98923001 -0.15649507],[0.69147441]
626.706,[ 0.14911615  0.07484149 -2.07088359],[ 0.19959526  0.1253206  -2.02040449],[ 2.06433291  1.99005825 -0.15566684],[0.67138476]
626.759,[ 0.14637891  0.07210425 -2.07362084],[ 0.19649468  0.12222002 -2.02350506],[ 2.06490772  1.99063306 -0.15509203],[0.65521026]
626.803,[ 0.14425387  0.06997921 -2.07574587],[ 0.19346317  0.11918851 -2.02653658],[ 2.06575457  1.99147991 -0.15424518],[0.63739008]
626.857,[ 0.14137277  0.06709811 -2.07862698],[ 0.19028004  0.11600538 -2.02971971],[ 2.06721798  1.99294332 -0.15278177],[0.61805812]
626.908,[ 0.13906162  0.06478697 -2.08093812],[ 0.1875134   0.11323875 -2.03248634],[ 2.06819218  1.99391752 -0.15180756],[0.59897994]
626.96,[ 0.13571935  0.06144469 -2.0842804 ],[ 0.18468855  0.11041389 -2.0353112 ],[ 2.06904162  1.99476696 -0.15095812],[0.57876198]
627.007,[ 0.13251444  0.05823978 -2.08748531],[ 0.18205722  0.10778256 -2.03794253],[ 2.06992736  1.9956527  -0.15007238],[0.55915851]
627.058,[ 0.1295183   0.05524365 -2.09048144],[ 0.17986205  0.10558739 -2.0401377 ],[ 2.07102902  1.99675436 -0.14897073],[0.54395505]
627.111,[ 0.12682775  0.0525531  -2.09317199],[ 0.17728136  0.1030067  -2.04271839],[ 2.0712395   1.99696484 -0.14876025],[0.53264761]
627.16,[ 0.12470464  0.05042998 -2.09529511],[ 0.17532165  0.10104699 -2.0446781 ],[ 2.07218573  1.99791107 -0.14781402],[0.52258565]
627.21,[ 0.12322842  0.04895376 -2.09677133],[ 0.17315843  0.09888377 -2.04684132],[ 2.07223721  1.99796256 -0.14776253],[0.51488909]
627.259,[ 0.1223431   0.04806844 -2.09765665],[ 0.17102685  0.09675219 -2.0489729 ],[ 2.07296017  1.99868551 -0.14703958],[0.50938303]
627.31,[ 0.12224105  0.04796639 -2.0977587 ],[ 0.16921424  0.09493958 -2.0507855 ],[ 2.07356382  1.99928916 -0.14643593],[0.5021041]
627.365,[ 0.12204856  0.0477739  -2.09795118],[ 0.16763397  0.09335931 -2.05236578],[ 2.0726111   1.99833644 -0.14738864],[0.49565454]
627.412,[ 0.12278546  0.0485108  -2.09721429],[ 0.16616188  0.09188722 -2.05383787],[ 2.07326974  1.99899508 -0.14673001],[0.4884695]
627.459,[ 0.12329951  0.04902485 -2.09670024],[ 0.16484343  0.09056878 -2.05515631],[ 2.07338755  1.99911289 -0.14661219],[0.47876076]
627.512,[ 0.1234546   0.04917994 -2.09654515],[ 0.16352519  0.08925053 -2.05647456],[ 2.07314759  1.99887293 -0.14685216],[0.46822012]
627.56,[ 0.12319967  0.04892501 -2.09680008],[ 0.16243774  0.08816309 -2.057562  ],[ 2.07281421  1.99853956 -0.14718553],[0.45475494]
627.61,[ 0.12300318  0.04872853 -2.09699656],[ 0.16130899  0.08703433 -2.05869076],[ 2.07258135  1.99830669 -0.1474184 ],[0.44171182]
627.659,[ 0.12255289  0.04827823 -2.09744686],[ 0.16077738  0.08650272 -2.05922237],[ 2.07289235  1.99861769 -0.1471074 ],[0.42683943]
627.714,[ 0.12211154  0.04783688 -2.0978882 ],[ 0.15981549  0.08554083 -2.06018426],[ 2.07235355  1.99807889 -0.1476462 ],[0.41171902]
627.758,[ 0.12180148  0.04752682 -2.09819827],[ 0.16019688  0.08592222 -2.05980287],[ 2.07237392  1.99809926 -0.14762583],[0.39593041]
627.809,[ 0.12141558  0.04714092 -2.09858417],[ 0.16035114  0.08607648 -2.0596486 ],[ 2.07184758  1.99757292 -0.14815217],[0.3799985]
627.858,[ 0.12145661  0.04718195 -2.09854314],[ 0.1608363   0.08656164 -2.05916345],[ 2.07110499  1.99683033 -0.14889476],[0.36702189]
627.91,[ 0.12112142  0.04684676 -2.09887833],[ 0.16130172  0.08702707 -2.05869802],[ 2.07157148  1.99729682 -0.14842827],[0.34859961]
627.96,[ 0.12112825  0.04685359 -2.0988715 ],[ 0.16214861  0.08787395 -2.05785114],[ 2.07093647  1.99666181 -0.14906328],[0.33239098]
628.01,[ 0.12106741  0.04679275 -2.09893234],[ 0.16278387  0.08850921 -2.05721588],[ 2.07084959  1.99657493 -0.14915016],[0.31753439]
