timestamp,e_v_x,e_v_y,e_v_a,e_alpha
53.165,[ 0.12787475  0.05360009 -4.092125  ],[ 0.25091256  0.1766379  -3.96908719],[5.0512722  4.97699755 0.83127246],[0.57290027]
53.212,[ 0.12986248  0.05558782 -4.09013727],[ 0.25270311  0.17842845 -3.96729664],[5.03621745 4.96194279 0.8162177 ],[0.53403028]
53.268,[ 0.13358145  0.0593068  -4.08641829],[ 0.25455011  0.18027545 -3.96544964],[5.01312217 4.93884751 0.79312242],[0.4979618]
53.311,[ 0.13644071  0.06216605 -4.08355904],[ 0.25851941  0.18424476 -3.96148033],[4.9923508  4.91807614 0.77235106],[0.46462794]
53.361,[ 0.13980514  0.06553048 -4.0801946 ],[ 0.26117099  0.18689634 -3.95882875],[4.9727119  4.89843724 0.75271215],[0.43806259]
53.414,[ 0.14308674  0.06881208 -4.076913  ],[ 0.26271142  0.18843676 -3.95728833],[4.9528043  4.87852964 0.73280455],[0.42272313]
53.465,[ 0.14503224  0.07075759 -4.0749675 ],[ 0.2652683   0.19099364 -3.95473145],[4.92587263 4.85159797 0.70587288],[0.40769562]
53.513,[ 0.14849127  0.07421661 -4.07150848],[ 0.26816127  0.19388662 -3.95183847],[4.90520161 4.83092695 0.68520186],[0.40339222]
53.566,[ 0.15081359  0.07653893 -4.06918616],[ 0.26943502  0.19516036 -3.95056473],[4.88877594 4.81450128 0.66877619],[0.40744187]
53.613,[ 0.15400189  0.07972723 -4.06599786],[ 0.26671257  0.19243791 -3.95328718],[4.86876262 4.79448797 0.64876288],[0.41258067]
53.669,[ 0.15840581  0.08413115 -4.06159394],[ 0.26176097  0.18748631 -3.95823878],[4.84324745 4.76897279 0.6232477 ],[0.42011262]
53.711,[ 0.16650382  0.09222917 -4.05349592],[ 0.25972438  0.18544972 -3.96027536],[4.81959228 4.74531762 0.59959253],[0.42498502]
53.766,[ 0.16495739  0.09068273 -4.05504235],[ 0.26404156  0.1897669  -3.95595819],[4.80676797 4.73249331 0.58676822],[0.41352266]
53.81,[ 0.17344061  0.09916595 -4.04655914],[ 0.26540402  0.19112937 -3.95459572],[4.79212902 4.71785437 0.57212928],[0.42161671]
53.862,[ 0.17843704  0.10416239 -4.0415627 ],[ 0.26618021  0.19190555 -3.95381953],[4.78262179 4.70834713 0.56262205],[0.43187125]
53.915,[ 0.18259821  0.10832355 -4.03740153],[ 0.26296283  0.18868817 -3.95703692],[4.76734344 4.69306878 0.54734369],[0.43931724]
53.965,[ 0.19069574  0.11642108 -4.02930401],[ 0.26191545  0.1876408  -3.95808429],[4.75821157 4.68393691 0.53821182],[0.44196267]
54.018,[ 0.19672866  0.122454   -4.02327109],[ 0.26563322  0.19135856 -3.95436653],[4.74677591 4.67250125 0.52677616],[0.42590264]
54.067,[ 0.20070423  0.12642957 -4.01929552],[ 0.26696594  0.19269128 -3.95303381],[4.7383139  4.66403924 0.51831415],[0.42400779]
54.115,[ 0.20223878  0.12796412 -4.01776097],[ 0.26427467  0.19000002 -3.95572507],[4.7342088  4.65993414 0.51420906],[0.41635175]
54.165,[ 0.20366003  0.12938537 -4.01633972],[ 0.2617022   0.18742755 -3.95829754],[4.72854532 4.65427066 0.50854558],[0.40735808]
54.21,[ 0.20234305  0.12806839 -4.0176567 ],[ 0.25898307  0.18470841 -3.96101668],[4.72019283 4.64591817 0.50019308],[0.39330526]
54.265,[ 0.20492654  0.13065189 -4.0150732 ],[ 0.25652322  0.18224856 -3.96347653],[4.71700394 4.64272929 0.4970042 ],[0.37903902]
54.314,[ 0.20401603  0.12974137 -4.01598372],[ 0.25387381  0.17959915 -3.96612593],[4.71238863 4.63811397 0.49238888],[0.34862243]
54.368,[ 0.20286296  0.1285883  -4.01713679],[ 0.25336733  0.17909268 -3.96663241],[4.70815924 4.63388458 0.48815949],[0.32565679]
54.417,[ 0.20219094  0.12791628 -4.0178088 ],[ 0.25238861  0.17811395 -3.96761114],[4.70713867 4.63286401 0.48713892],[0.29832392]
54.463,[ 0.19931743  0.12504277 -4.02068232],[ 0.25182934  0.17755468 -3.96817041],[4.70016882 4.62589416 0.48016907],[0.26106775]
54.51,[ 0.19206434  0.11778968 -4.02793541],[ 0.25112862  0.17685396 -3.96887112],[4.69805879 4.62378413 0.47805904],[0.22519162]
54.561,[ 0.18854864  0.11427398 -4.03145111],[ 0.25062291  0.17634826 -3.96937683],[4.69661277 4.62233812 0.47661303],[0.18752138]
54.615,[ 0.18490367  0.11062901 -4.03509608],[ 0.24946742  0.17519276 -3.97053233],[4.69310808 4.61883342 0.47310833],[0.15125596]
54.665,[ 0.18033803  0.10606337 -4.03966172],[ 0.24657602  0.17230137 -3.97342372],[4.68788773 4.61361307 0.46788798],[0.12857833]
54.712,[ 0.17557679  0.10130213 -4.04442296],[ 0.24637797  0.17210332 -3.97362177],[4.67966925 4.60539459 0.4596695 ],[0.1023656]
54.768,[ 0.17272684  0.09845218 -4.04727291],[ 0.24145763  0.16718297 -3.97854212],[4.68103817 4.60676351 0.46103843],[0.07493524]
54.817,[ 0.16992802  0.09565336 -4.05007172],[ 0.24587957  0.17160491 -3.97412018],[4.67246387 4.59818921 0.45246413],[0.04865633]
54.864,[ 0.16798673  0.09371207 -4.05201302],[ 0.25036671  0.17609205 -3.96963304],[4.66592796 4.59165331 0.44592822],[0.04725293]
54.915,[ 0.16583743  0.09156277 -4.05416232],[ 0.25046478  0.17619012 -3.96953497],[4.65436182 4.58008716 0.43436207],[0.05357782]
54.961,[ 0.16530539  0.09103073 -4.05469436],[ 0.24602374  0.17174908 -3.97397601],[4.64564219 4.57136753 0.42564244],[0.06766597]
55.013,[ 0.16176511  0.08749045 -4.05823464],[ 0.24830219  0.17402753 -3.97169756],[4.63553131 4.56125666 0.41553157],[0.08188089]
55.063,[ 0.16046221  0.08618755 -4.05953753],[ 0.24670457  0.17242992 -3.97329517],[4.62665494 4.55238028 0.40665519],[0.10426246]
55.115,[ 0.15848846  0.0842138  -4.06151129],[ 0.24039668  0.16612202 -3.97960307],[4.61388239 4.53960773 0.39388264],[0.13124464]
55.169,[ 0.15730119  0.08302653 -4.06269856],[ 0.23484271  0.16056805 -3.98515703],[4.6060431  4.53176844 0.38604335],[0.14912802]
55.216,[ 0.15587515  0.08160049 -4.06412459],[ 0.23092256  0.1566479  -3.98907718],[4.59254964 4.51827498 0.3725499 ],[0.16331532]
55.263,[ 0.15810154  0.08382688 -4.0618982 ],[ 0.22794928  0.15367462 -3.99205047],[4.58269054 4.50841588 0.36269079],[0.17629062]
55.316,[ 0.15894878  0.08467413 -4.06105096],[ 0.2301509   0.15587624 -3.98984885],[4.56964579 4.49537114 0.34964605],[0.19112325]
55.365,[ 0.16158077  0.08730611 -4.05841898],[ 0.22644941  0.15217475 -3.99355034],[4.56046622 4.48619156 0.34046647],[0.20522667]
55.412,[ 0.15940016  0.0851255  -4.06059959],[ 0.21799741  0.14372276 -4.00200233],[4.55027396 4.4759993  0.33027421],[0.21610593]
55.462,[ 0.15860487  0.08433021 -4.06139488],[ 0.21209034  0.13781569 -4.0079094 ],[4.53472163 4.46044697 0.31472188],[0.21832453]
55.512,[ 0.15716357  0.08288891 -4.06283618],[ 0.20820421  0.13392955 -4.01179553],[4.53953995 4.46526529 0.3195402 ],[0.2123646]
55.567,[ 0.15531814  0.08104349 -4.0646816 ],[ 0.20730008  0.13302542 -4.01269967],[4.52753777 4.45326311 0.30753802],[0.20587559]
55.615,[ 0.15138809  0.07711343 -4.06861166],[ 0.20431963  0.13004497 -4.01568012],[4.51941013 4.44513547 0.29941038],[0.20399567]
55.667,[ 0.14873202  0.07445736 -4.07126773],[ 0.20091324  0.12663858 -4.01908651],[4.51552142 4.44124676 0.29552168],[0.20184127]
